Route,Bus Name,Bus Type,Departing Time,Reaching Time,Duration,Star Rating,Price,Seats Availability
Tezpur to Tinsukia,Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),19:30,04:45,09h 15m,3.1,550.0,11.0
Tezpur to Tinsukia,Puja Transport,NON AC Seater / Sleeper 2+1,20:00,05:30,09h 30m,2.2,600.0,19.0
Tezpur to Tinsukia,SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,05:10,07h 40m,2.3,500.0,11.0
Tezpur to Tinsukia,PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),19:45,05:00,09h 15m,3.0,500.0,43.0
Tezpur to Tinsukia,Puja Transport,Non AC Seater (2+2),20:00,06:00,10h 00m,3.2,550.0,17.0
Dibrugarh to Bokakhat,Baikuntha Transport Service,Bharat Benz A/C Seater /Sleeper (2+1),19:30,01:00,05h 30m,3.9,500.0,34.0
Dibrugarh to Bokakhat,Purple Wings Coaches,A/C Seater / Sleeper (2+1),19:55,01:15,05h 20m,3.6,569.0,40.0
Dibrugarh to Bokakhat,Shree Ram Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:45,01:40,04h 55m,4.8,530.0,19.0
Dibrugarh to Bokakhat,Maa Laxmi,NON A/C Seater Push Back (2+1),17:30,22:15,04h 45m,2.9,500.0,33.0
Bareilly to Delhi,UPSRTC - KSB0092,Shatabdi AC Seater 2+2,15:01,21:01,06h 00m,3.3,598.0,32.0
Bareilly to Delhi,UPSRTC - RKD0148,Janrath AC Seater 2+2,15:31,21:00,05h 29m,3.3,598.0,33.0
Bareilly to Delhi,UPSRTC - RKD0089,Ordinary Non AC Seater 2+3,16:01,23:59,07h 58m,3.3,476.0,52.0
Bareilly to Delhi,UPSRTC - RKD0119,Shatabdi AC Seater 2+2,16:16,21:16,05h 00m,2.9,598.0,34.0
Delhi to Bareilly,UPSRTC - BLY0109,Janrath AC Seater 2+2,15:02,19:45,04h 43m,2.5,598.0,34.0
Delhi to Bareilly,UPSRTC - KSB0083,Shatabdi AC Seater 2+2,15:46,21:46,06h 00m,3.3,598.0,35.0
Delhi to Bareilly,UPSRTC - HDD0085,Ordinary Non AC Seater 2+3,16:06,00:25,08h 19m,3.3,444.0,52.0
Delhi to Bareilly,UPSRTC - RKD0109,Janrath AC Seater 2+2,16:31,22:00,05h 29m,2.4,598.0,35.0
Delhi to Aligarh (uttar pradesh),UPSRTC - MZP0026,Rajdhani Non AC Seater 2+3,14:20,17:50,03h 30m,3.3,258.0,51.0
Delhi to Aligarh (uttar pradesh),UPSRTC - ALI0004,Janrath AC Seater 2+3,16:00,20:00,04h 00m,2.2,263.0,47.0
Delhi to Aligarh (uttar pradesh),UPSRTC - ALI0176,Janrath AC Seater 2+2,16:29,19:30,03h 01m,3.3,304.0,29.0
Farrukhabad (Uttar Pradesh) to Delhi,UPSRTC - BSR0059,Ordinary Non AC Seater 2+3,18:32,02:00,07h 28m,3.3,485.0,52.0
Farrukhabad (Uttar Pradesh) to Delhi,UPSRTC - FKP0027,Janrath AC Seater 2+2,20:00,04:55,08h 55m,2.0,710.0,7.0
Farrukhabad (Uttar Pradesh) to Delhi,UPSRTC - SBD0106,Janrath AC Seater 2+2,20:31,05:00,08h 29m,3.2,710.0,5.0
Farrukhabad (Uttar Pradesh) to Delhi,UPSRTC - FKP0029,Janrath AC Seater 2+2,21:00,05:55,08h 55m,2.4,710.0,2.0
Badaun to Delhi,UPSRTC - SKD0022,Ordinary Non AC Seater 2+3,16:00,23:45,07h 45m,3.3,368.0,52.0
Badaun to Delhi,UPSRTC - BDN0022,Ordinary Non AC Seater 2+3,20:00,02:00,06h 00m,3.3,403.0,52.0
Lucknow to Allahabad,UPSRTC - PYD0008,Janrath AC Seater 2+2,14:10,18:40,04h 30m,3.3,458.0,36.0
Lucknow to Allahabad,UPSRTC - ALM0027,Volvo AC Seater 2+2,14:30,19:00,04h 30m,3.2,658.0,36.0
Lucknow to Allahabad,UPSRTC - PYD0153,Janrath AC Seater 2+3,15:31,20:01,04h 30m,3.3,396.0,48.0
Lucknow to Varanasi,UPSRTC - CNT0059,Rajdhani Non AC Seater 2+3,14:29,20:45,06h 16m,3.3,475.0,51.0
Lucknow to Varanasi,UPSRTC - ALM0147,Volvo AC Seater 2+2,15:07,21:07,06h 00m,5.0,996.0,39.0
Lucknow to Varanasi,UPSRTC - STD0022,Janrath AC Seater 2+2,17:00,01:20,08h 20m,3.3,690.0,36.0
Lucknow to Varanasi,UPSRTC - CNT0037,Ordinary Non AC Seater 2+3,18:30,01:30,07h 00m,3.3,475.0,51.0
Delhi to Badaun,UPSRTC - GRH0089,Ordinary Non AC Seater 2+3,14:30,21:35,07h 05m,3.3,403.0,52.0
Delhi to Badaun,UPSRTC - BDN0042,Ordinary Non AC Seater 2+3,15:30,22:00,06h 30m,3.3,411.0,52.0
Delhi to Badaun,UPSRTC - BDN0044,Ordinary Non AC Seater 2+3,19:00,01:30,06h 30m,3.3,411.0,52.0
Delhi to Badaun,UPSRTC - BDN0046,Ordinary Non AC Seater 2+3,21:00,03:30,06h 30m,3.3,411.0,52.0
Delhi to Badaun,UPSRTC - KSB0005,Shatabdi AC Seater 2+2,23:00,05:00,06h 00m,2.1,505.0,29.0
Agra to Bareilly,UPSRTC - BLY0049,Janrath AC Seater 2+3,17:00,22:30,05h 30m,1.9,417.0,45.0
Agra to Bareilly,UPSRTC - BLY0134,Janrath AC Seater 2+2,23:05,05:00,05h 55m,3.5,486.0,32.0
Allahabad to Lucknow,UPSRTC - AWD0106,Janrath AC Seater 2+2,14:10,19:10,05h 00m,3.3,458.0,36.0
Allahabad to Lucknow,UPSRTC - CBG0087,Ordinary Non AC Seater 2+3,14:15,19:30,05h 15m,3.3,310.0,52.0
Allahabad to Lucknow,UPSRTC - PYD0033,Volvo AC Seater 2+2,14:30,19:00,04h 30m,3.3,658.0,39.0
Allahabad to Lucknow,UPSRTC - AWD0002,Pink Express AC Seater 2+2,14:50,19:50,05h 00m,3.3,458.0,41.0
Sitapur (Uttar Pradesh) to Delhi,UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,17:10,04:00,10h 50m,3.3,697.0,52.0
Sitapur (Uttar Pradesh) to Delhi,UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,18:01,03:00,08h 59m,3.3,666.0,51.0
Sitapur (Uttar Pradesh) to Delhi,UPSRTC - STD0072,Janrath AC Seater 2+2,20:30,05:45,09h 15m,2.7,955.0,8.0
Sitapur (Uttar Pradesh) to Delhi,UPSRTC - SBD0047,Pink Express AC Seater 2+2,21:00,06:00,09h 00m,2.6,955.0,30.0
Delhi to Farrukhabad (Uttar Pradesh),UPSRTC - HDD0074,Ordinary Non AC Seater 2+3,17:05,21:36,04h 31m,3.3,512.0,52.0
Delhi to Farrukhabad (Uttar Pradesh),UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,18:05,23:30,05h 25m,3.3,512.0,52.0
Delhi to Farrukhabad (Uttar Pradesh),UPSRTC - HDD0035,Ordinary Non AC Seater 2+3,18:32,02:35,08h 03m,3.3,512.0,52.0
Delhi to Farrukhabad (Uttar Pradesh),UPSRTC - SBD0107,Janrath AC Seater 2+2,20:31,05:00,08h 29m,3.1,710.0,35.0
Moradabad to Delhi,UPSRTC - MDD0060,Rajdhani Non AC Seater 2+3,14:30,18:00,03h 30m,3.3,298.0,52.0
Moradabad to Delhi,UPSRTC - MDD0003,Janrath AC Seater 2+2,15:15,19:15,04h 00m,3.4,382.0,33.0
Moradabad to Delhi,UPSRTC - MDD0033,Ordinary Non AC Seater 2+3,15:30,19:00,03h 30m,3.3,298.0,52.0
Moradabad to Delhi,UPSRTC - MDD0009,Janrath AC Seater 2+2,16:15,20:15,04h 00m,3.3,382.0,29.0
Moradabad to Delhi,UPSRTC - MDD0037,Ordinary Non AC Seater 2+3,16:30,19:30,03h 00m,3.3,298.0,52.0
Delhi to Haridwar,UPSRTC - BRT0034,Ordinary Non AC Seater 2+3,14:30,19:50,05h 20m,3.3,379.0,52.0
Delhi to Haridwar,UPSRTC - SRG0111,Ordinary Non AC Seater 2+3,15:00,20:30,05h 30m,3.3,416.0,52.0
Delhi to Haridwar,UPSRTC - SRG0136,Ordinary Non AC Seater 2+3,23:00,04:30,05h 30m,1.6,416.0,52.0
Delhi to Haridwar,Zingbus Plus,Bharat Benz A/C Seater (2+2),14:55,19:35,04h 40m,4.5,388.0,9.0
Delhi to Sitapur (Uttar Pradesh),UPSRTC - BRT0036,Ordinary Non AC Seater 2+3,17:00,04:15,11h 15m,3.3,698.0,52.0
Delhi to Sitapur (Uttar Pradesh),UPSRTC - SBD0030,Pink Express AC Seater 2+2,19:00,05:00,10h 00m,3.2,955.0,41.0
Delhi to Sitapur (Uttar Pradesh),UPSRTC - SBD0110,Pink Express AC Seater 2+2,19:01,04:45,09h 44m,3.3,955.0,41.0
Delhi to Sitapur (Uttar Pradesh),UPSRTC - AWD0240,Janrath AC Seater 2+3,20:02,05:30,09h 28m,3.9,827.0,48.0
Bareilly to Agra,UPSRTC - BLY0133,Janrath AC Seater 2+2,14:32,20:00,05h 28m,3.7,486.0,32.0
Agra to Lucknow,UPSRTC - CBG0012,Janrath AC Seater 2+2,14:30,20:30,06h 00m,4.0,760.0,36.0
Agra to Lucknow,UPSRTC - CBG0006,Janrath AC Seater 2+2,15:30,21:32,06h 02m,4.1,760.0,36.0
Agra to Lucknow,UPSRTC - BDV0464,Ordinary Non AC Seater 2+3,16:00,23:25,07h 25m,3.3,527.0,52.0
Agra to Lucknow,UPSRTC - TAJ0009,Pink Express AC Seater 2+2,16:30,22:04,05h 34m,3.9,760.0,41.0
Kanpur (Uttar Pradesh) to Jhansi,UPSRTC - JHD0017,Janrath AC Seater 2+3,14:29,20:30,06h 01m,3.4,477.0,43.0
Kanpur (Uttar Pradesh) to Jhansi,UPSRTC - JHD0047,Janrath AC Seater 2+3,20:00,01:10,05h 10m,1.3,477.0,47.0
Kanpur (Uttar Pradesh) to Jhansi,UPSRTC - JHD0033,Ordinary Non AC Seater 2+3,22:15,03:45,05h 30m,3.3,381.0,52.0
Kanpur (Uttar Pradesh) to Jhansi,UPSRTC - AWD0119,Janrath AC Seater 2+3,22:30,03:50,05h 20m,2.4,477.0,46.0
Lucknow to Agra,RSRTC - 193674,Express Non AC Seater 2+3,19:40,03:00,07h 20m,3.1,548.0,42.0
Lucknow to Agra,RSRTC - 177797,A/C Seater / Sleeper (2+1),21:00,02:30,05h 30m,3.1,891.0,20.0
Lucknow to Agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,03:45,04h 45m,4.8,1482.0,10.0
Lucknow to Agra,Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),14:30,18:30,04h 00m,4.1,949.0,21.0
Varanasi to Lucknow,UPSRTC - GLA0138,Janrath AC Seater 2+2,15:05,23:30,08h 25m,3.3,698.0,35.0
Varanasi to Lucknow,UPSRTC - CBG0077,Ordinary Non AC Seater 2+3,16:00,23:00,07h 00m,3.3,475.0,52.0
Varanasi to Lucknow,UPSRTC - VND0057,Ordinary Non AC Seater 2+3,17:00,01:00,08h 00m,3.3,475.0,52.0
Varanasi to Lucknow,UPSRTC - AWD0090,Janrath AC Seater 2+2,17:00,23:59,06h 59m,2.3,690.0,36.0
Bareilly to Haridwar,UPSRTC - RKD0039,Janrath AC Seater 2+2,21:00,03:55,06h 55m,3.3,610.0,31.0
Bareilly to Haridwar,UPSRTC - VKS0001,Janrath AC Seater 2+2,22:05,03:45,05h 40m,3.9,625.0,22.0
Delhi to Agra,UPSRTC - TAJ0058,Pink Express AC Seater 2+2,17:30,21:05,03h 35m,3.3,499.0,41.0
Delhi to Agra,UPSRTC - SKB0018,Ordinary Non AC Seater 2+3,18:00,23:20,05h 20m,3.3,295.0,52.0
Delhi to Agra,UPSRTC - TAJ0014,Janrath AC Seater 2+2,18:01,22:15,04h 14m,3.3,534.0,36.0
Delhi to Agra,NueGo,Electric A/C Seater (2+2),13:25,17:50,04h 25m,3.8,284.0,16.0
Delhi to Agra,NueGo,Electric A/C Seater (2+2),14:00,18:50,04h 50m,3.8,284.0,31.0
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - HDD0085,Ordinary Non AC Seater 2+3,16:06,02:41,10h 35m,3.3,580.0,52.0
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - SJP0284,Ordinary Non AC Seater 2+3,16:20,23:40,07h 20m,3.3,584.0,52.0
Delhi to Shahjahanpur (Uttar Pradesh),UPSRTC - HDD0090,Ordinary Non AC Seater 2+3,17:04,05:56,12h 52m,3.3,580.0,52.0
Agra to Delhi,UPSRTC - KSB0002,Shatabdi AC Seater 2+2,14:30,19:30,05h 00m,2.1,534.0,32.0
Agra to Delhi,UPSRTC - KSB0016,Janrath AC Seater 2+2,16:00,20:00,04h 00m,2.6,499.0,29.0
Agra to Delhi,UPSRTC - BRT0002,Ordinary Non AC Seater 2+3,19:00,00:30,05h 30m,3.3,394.0,52.0
Agra to Delhi,NueGo,Electric A/C Seater (2+2),15:00,19:45,04h 45m,3.5,522.0,8.0
Lucknow to Ballia,UPSRTC - BUI0026,Janrath AC Seater 2+2,18:30,03:40,09h 10m,3.3,895.0,36.0
Lucknow to Ballia,UPSRTC - CBG0158,Janrath AC Seater 2+2,19:30,04:30,09h 00m,3.3,895.0,36.0
Lucknow to Ballia,UPSRTC - CBG0159,Janrath AC Seater 2+2,20:30,05:00,08h 30m,2.6,895.0,34.0
Lucknow to Ballia,UPSRTC - BUI0013,Ordinary Non AC Seater 2+3,22:45,06:30,07h 45m,3.3,575.0,52.0
Bareilly to Dehradun,UPSRTC - RKD0039,Janrath AC Seater 2+2,21:00,05:00,08h 00m,3.7,814.0,31.0
Bareilly to Dehradun,UPSRTC - VKS0001,Janrath AC Seater 2+2,22:05,05:15,07h 10m,3.4,830.0,22.0
Allahabad to Azamgarh,UPSRTC - BTR0023,Ordinary Non AC Seater 2+3,19:00,01:17,06h 17m,3.3,258.0,52.0
Allahabad to Azamgarh,Rai Tour and Travels,AC Seater (2+2),14:20,19:30,05h 10m,4.7,349.0,30.0
Kanpur (Uttar Pradesh) to Bareilly,UPSRTC - AZN0012,Ordinary Non AC Seater 2+3,14:30,23:45,09h 15m,3.3,409.0,52.0
Kanpur (Uttar Pradesh) to Bareilly,UPSRTC - FZG0007,Ordinary Non AC Seater 2+3,16:30,00:30,08h 00m,3.3,409.0,52.0
Kanpur (Uttar Pradesh) to Bareilly,UPSRTC - BLY0094,Janrath AC Seater 2+2,22:01,05:01,07h 00m,2.2,589.0,36.0
Kanpur (Uttar Pradesh) to Bareilly,UPSRTC - PLB0044,Ordinary Non AC Seater 2+3,22:45,05:00,06h 15m,3.3,391.0,52.0
Lucknow to Ayodhya,UPSRTC - BTR0028,Ordinary Non AC Seater 2+3,14:17,18:39,04h 22m,3.3,233.0,52.0
Lucknow to Ayodhya,UPSRTC - AKP0211,Ordinary Non AC Seater 2+3,14:56,17:30,02h 34m,3.3,196.0,52.0
Lucknow to Ayodhya,UPSRTC - AWD0266,Janrath AC Seater 2+3,15:00,17:30,02h 30m,3.3,288.0,48.0
Lucknow to Ayodhya,UPSRTC - AKP0049,Ordinary Non AC Seater 2+3,15:20,19:00,03h 40m,3.3,233.0,52.0
Aligarh (uttar pradesh) to Lucknow,UPSRTC - AWD0199,Pink Express AC Seater 2+2,20:02,04:00,07h 58m,2.8,948.0,41.0
Aligarh (uttar pradesh) to Agra,UPSRTC - AWD0199,Pink Express AC Seater 2+2,20:02,22:00,01h 58m,2.9,215.0,41.0
Lucknow to Haridwar,UPSRTC - CBG0092,Pink Express AC Seater 2+2,21:01,08:00,10h 59m,3.1,1170.0,35.0
Lucknow to Haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),17:30,06:30,13h 00m,4.7,1399.0,5.0
Lucknow to Haridwar,PTC-SKYBUS,A/C Seater/Sleeper (2+1),18:15,05:50,11h 35m,4.8,1399.0,17.0
Lucknow to Haridwar,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),21:10,08:10,11h 00m,3.0,878.0,14.0
Lucknow to Kanpur (Uttar Pradesh),UPSRTC - HMR0018,Ordinary Non AC Seater 2+3,14:30,17:00,02h 30m,3.3,146.0,52.0
Lucknow to Kanpur (Uttar Pradesh),UPSRTC - BRH0027,Ordinary Non AC Seater 2+3,14:45,16:40,01h 55m,3.3,146.0,52.0
Lucknow to Kanpur (Uttar Pradesh),UPSRTC - BLP0040,Ordinary Non AC Seater 2+3,15:01,18:00,02h 59m,3.3,142.0,52.0
Lucknow to Kanpur (Uttar Pradesh),UPSRTC - BRH0041,Ordinary Non AC Seater 2+3,15:25,17:10,01h 45m,3.3,142.0,52.0
Delhi to Etah (Uttar Pradesh),UPSRTC - MZP0026,Rajdhani Non AC Seater 2+3,14:20,19:51,05h 31m,3.3,354.0,51.0
Delhi to Etah (Uttar Pradesh),UPSRTC - UNO0030,Ordinary Non AC Seater 2+3,15:40,19:55,04h 15m,3.3,371.0,52.0
Delhi to Etah (Uttar Pradesh),UPSRTC - UNO0004,Ordinary Non AC Seater 2+3,16:00,20:35,04h 35m,3.3,371.0,52.0
Delhi to Kotdwar (Uttarakhand),UPSRTC - HPR0043,Ordinary Non AC Seater 2+3,14:30,20:30,06h 00m,3.3,341.0,52.0
Delhi to Kotdwar (Uttarakhand),UPSRTC - NJB0115,Ordinary Non AC Seater 2+3,16:05,22:35,06h 30m,3.3,379.0,52.0
Delhi to Kotdwar (Uttarakhand),UPSRTC - HPR0042,Ordinary Non AC Seater 2+3,17:00,23:00,06h 00m,3.3,379.0,52.0
Delhi to Kotdwar (Uttarakhand),UPSRTC - NJB0111,Ordinary Non AC Seater 2+3,18:01,00:50,06h 49m,3.3,379.0,52.0
Allahabad to Varanasi,UPSRTC - CNT0069,Janrath AC Seater 2+2,16:59,20:00,03h 01m,3.3,296.0,36.0
Allahabad to Varanasi,UPSRTC - CNT0017,Janrath AC Seater 2+2,17:00,20:10,03h 10m,3.9,296.0,36.0
Allahabad to Varanasi,UPSRTC - KDN0027,Janrath AC Seater 2+2,17:30,20:30,03h 00m,4.7,296.0,36.0
Allahabad to Varanasi,Vidhan Tour Travels,Non AC Seater (2+2),13:30,16:30,03h 00m,1.1,4000.0,20.0
Delhi to Moradabad,UPSRTC - MDD0067,Janrath AC Seater 2+2,14:14,18:15,04h 01m,2.3,382.0,36.0
Delhi to Moradabad,UPSRTC - MDD0006,Janrath AC Seater 2+2,15:15,19:15,04h 00m,3.3,382.0,36.0
Delhi to Moradabad,UPSRTC - HDD0085,Ordinary Non AC Seater 2+3,16:06,22:00,05h 54m,3.3,294.0,52.0
Delhi to Moradabad,UPSRTC - MDD0012,Janrath AC Seater 2+2,16:15,20:15,04h 00m,2.7,382.0,36.0
Varanasi to Allahabad,UPSRTC - ALM0185,Volvo AC Seater 2+2,18:30,20:30,02h 00m,3.3,415.0,36.0
Varanasi to Allahabad,UPSRTC - VKS0026,Janrath AC Seater 2+2,19:50,22:30,02h 40m,2.4,296.0,35.0
Varanasi to Allahabad,UPSRTC - VKS0004,Janrath AC Seater 2+3,21:50,00:25,02h 35m,3.3,258.0,48.0
Varanasi to Allahabad,UPSRTC - KDN0004,Janrath AC Seater 2+3,22:00,00:45,02h 45m,3.3,258.0,48.0
Lucknow to Jaunpur,UPSRTC - CNT0059,Rajdhani Non AC Seater 2+3,14:29,19:25,04h 56m,3.3,379.0,51.0
Lucknow to Jaunpur,UPSRTC - ALM0147,Volvo AC Seater 2+2,15:07,20:50,05h 43m,3.3,800.0,39.0
Lucknow to Jaunpur,UPSRTC - CNT0037,Ordinary Non AC Seater 2+3,18:30,00:00,05h 30m,3.3,379.0,51.0
Aligarh (uttar pradesh) to Haridwar,UPSRTC - TAJ0047,Pink Express AC Seater 2+2,21:55,04:14,06h 19m,3.3,739.0,3.0
Aligarh (uttar pradesh) to Haridwar,UPSRTC - TAJ0051,Janrath AC Seater 2+3,23:00,05:30,06h 30m,2.4,606.0,39.0
Aligarh (uttar pradesh) to Haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Sleeper (2+1),23:59,04:30,04h 31m,2.7,899.0,10.0
Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0263,Ordinary Non AC Seater 2+3,15:00,22:20,07h 20m,3.3,584.0,52.0
Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0271,Ordinary Non AC Seater 2+3,16:01,23:21,07h 20m,3.3,584.0,52.0
Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC - SJP0032,Ordinary Non AC Seater 2+3,16:30,00:30,08h 00m,3.3,584.0,52.0
Lucknow to Azamgarh,UPSRTC - AWD0264,Janrath AC Seater 2+3,14:40,19:00,04h 20m,3.3,531.0,48.0
Lucknow to Azamgarh,UPSRTC - AZS0029,Janrath AC Seater 2+2,15:00,20:20,05h 20m,3.3,666.0,36.0
Lucknow to Azamgarh,UPSRTC - CBG0156,Janrath AC Seater 2+2,15:00,20:00,05h 00m,3.3,614.0,36.0
Lucknow to Azamgarh,UPSRTC - AZS0011,Rajdhani Non AC Seater 2+3,15:00,19:00,04h 00m,3.3,457.0,51.0
Jaunpur to Lucknow,UPSRTC - GLA0138,Janrath AC Seater 2+2,17:01,23:30,06h 29m,3.3,562.0,36.0
Jaunpur to Lucknow,UPSRTC - CBG0077,Ordinary Non AC Seater 2+3,17:45,23:00,05h 15m,3.3,379.0,52.0
Jaunpur to Lucknow,UPSRTC - VND0057,Ordinary Non AC Seater 2+3,19:15,01:00,05h 45m,3.3,379.0,52.0
Jaunpur to Lucknow,UPSRTC - KSH0001,Janrath AC Seater 2+2,19:55,02:15,06h 20m,3.3,554.0,36.0
Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - MHB0047,Ordinary Non AC Seater 2+3,14:15,16:15,02h 00m,3.3,146.0,52.0
Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - GND0045,Ordinary Non AC Seater 2+3,14:30,17:00,02h 30m,3.3,180.0,52.0
Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - BTR0029,Ordinary Non AC Seater 2+3,14:30,16:02,01h 32m,3.3,146.0,52.0
Kanpur (Uttar Pradesh) to Lucknow,UPSRTC - AYD0041,Ordinary Non AC Seater 2+3,15:00,18:00,03h 00m,3.3,181.0,52.0
Agra to Haridwar,UPSRTC - TAJ0047,Pink Express AC Seater 2+2,19:01,04:14,09h 13m,4.8,927.0,3.0
Agra to Haridwar,UPSRTC - TAJ0051,Janrath AC Seater 2+3,20:31,05:30,08h 59m,2.4,766.0,38.0
Agra to Haridwar,Baba Travels Mathura,VE A/C Sleeper (2+1),20:00,06:00,10h 00m,4.5,1100.0,3.0
Agra to Haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Sleeper (2+1),20:00,04:30,08h 30m,3.6,899.0,10.0
Lucknow to Gorakhpur (uttar pradesh),UPSRTC - AWD0013,Janrath AC Seater 2+2,14:14,19:30,05h 16m,1.9,618.0,36.0
Lucknow to Gorakhpur (uttar pradesh),UPSRTC - RPN0002,Pink Express AC Seater 2+2,14:30,20:30,06h 00m,1.7,670.0,41.0
Lucknow to Gorakhpur (uttar pradesh),UPSRTC - RPN0004,Janrath AC Seater 2+2,15:00,21:00,06h 00m,3.3,670.0,36.0
Lucknow to Gorakhpur (uttar pradesh),UPSRTC - AWD0022,Janrath AC Seater 2+3,15:00,21:01,06h 01m,3.3,552.0,48.0
Delhi to Haldwani,International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,05:05,06h 40m,4.6,449.0,36.0
Delhi to Haldwani,Fasttrack Travels,A/C Seater/Sleeper (2+1),21:20,05:30,08h 10m,4.5,499.0,19.0
Delhi to Haldwani,Blueworld tourist private limited,A/C Seater / Sleeper (2+1),23:25,05:45,06h 20m,4.5,899.0,30.0
Delhi to Haldwani,Laxmi holidays,VE A/C Sleeper (2+1),23:30,05:15,05h 45m,4.4,664.0,30.0
Durgapur (West Bengal) to Kolkata,WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|14:25,Non AC Seater (2+3),14:25,17:00,02h 35m,5.0,135.0,35.0
Durgapur (West Bengal) to Kolkata,WBTC (CTC) KARUNAMOYEE - DURGAPUR - ASANSOL (AC Volvo) Banglashree Express - 135|15:10,Volvo AC Seater (2+2),15:10,18:25,03h 15m,3.9,350.0,18.0
Durgapur (West Bengal) to Kolkata,Greenline (Karunamoyee),Volvo A/C Seater (2+2),13:19,17:10,03h 51m,4.4,486.0,17.0
Durgapur (West Bengal) to Kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),13:45,17:45,04h 00m,4.4,486.0,23.0
Digha to Barasat (West Bengal),WBTC (CTC) Barasat-Digha Via Bally (AC VOLVO) - 201|14:00,Volvo AC Seater (2+2),14:00,18:00,04h 00m,4.1,410.0,35.0
Digha to Barasat (West Bengal),"WBTC (CTC) BARASAT-DIGHA via Esplanade, Karunamoyee,Airport - 206|14:15",Non AC Seater (2+3),14:15,19:15,05h 00m,3.6,165.0,44.0
Digha to Barasat (West Bengal),WBTC (CTC) HABRA-DIGHA via Bally - 26|14:50,Non AC Seater (2+3),14:50,19:35,04h 45m,3.9,161.0,42.0
Digha to Barasat (West Bengal),WBTC (CTC) MADHYAMGRAM - DIGHA via Belghoria - 130|16:00,Non AC Seater (2+3),16:00,21:05,05h 05m,2.5,161.0,46.0
Barasat (West Bengal) to Digha,WBTC (CTC) BARASAT-DIGHA via Bally - 38|15:00,Non AC Seater (2+3),15:00,18:45,03h 45m,3.5,161.0,35.0
Suri to Kolkata,SBSTC-SURI - SARSUNA - VIA - KOLKATA - 14:00 (Suri Depot - 2821,Non AC Seater (2+3),14:00,19:00,05h 00m,2.3,190.0,52.0
Suri to Kolkata,SBSTC-SURI - KOLKATA - 15:15 - (Suri Depot) - 1364,Non AC Seater (2+3),15:15,20:15,05h 00m,2.7,190.0,51.0
Suri to Kolkata,WBTC (CTC) KARUNAMOYEE-BOLPUR-SURI(AC VOLVO) - 207|15:15,Volvo AC Seater (2+2),15:15,19:25,04h 10m,4.1,430.0,26.0
Kolkata to Digha,SBSTC-KOLKATA - DIGHA - 13:45 (MID DEPOT) - 971,Non AC Seater (2+3),13:45,18:15,04h 30m,4.4,155.0,19.0
Kolkata to Digha,SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 14:00 (DIGHA) - 3836,Non AC Seater (2+3),14:00,19:00,05h 00m,3.4,170.0,51.0
Kolkata to Digha,SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,Non AC Seater (2+3),16:30,21:00,04h 30m,3.9,155.0,50.0
Kolkata to Digha,SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),23:45,04:15,04h 30m,4.2,155.0,47.0
Bolpur (West Bengal) to Kolkata,WBTC (CTC) KOLKATA -BOLPUR - SURI (AC-VOLVO) - 104|14:10,Volvo AC Seater (2+2),14:10,18:25,04h 15m,4.4,375.0,27.0
Bolpur (West Bengal) to Kolkata,WBTC (CTC) KARUNAMOYEE-BOLPUR-SURI(AC VOLVO) - 207|16:15,Volvo AC Seater (2+2),16:15,19:25,03h 10m,4.8,370.0,30.0
Kolkata to Suri,SBSTC-KOLKATA - SURI - 14:30 - (Suri Depot) - 652,Non AC Seater (2+3),14:30,19:30,05h 00m,3.0,190.0,49.0
